"trida";"paragraf";"skupina";"oddil";"pododdil";"esif";"obdobi";"paragraf_nazev";"vykaz_date";"vykaz_year";"spending";"source"
"Běžné výdaje";"4363";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";TRUE;"2007-13";"Ostatní orgány státní správy v oblasti politiky zaměstnanosti";"2016-12-31";"2016";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"4363";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";TRUE;"2007-13";"Ostatní orgány státní správy v oblasti politiky zaměstnanosti";"2017-12-31";"2017";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"4363";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";TRUE;"2014-20";"Ostatní orgány státní správy v oblasti politiky zaměstnanosti";"2015-12-31";"2015";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"4363";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";TRUE;"2014-20";"Ostatní orgány státní správy v oblasti politiky zaměstnanosti";"2016-12-31";"2016";"247150507,460000008344650268554687500";"EU"
"Běžné výdaje";"4363";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";TRUE;"2014-20";"Ostatní orgány státní správy v oblasti politiky zaměstnanosti";"2017-12-31";"2017";"445508920,800000011920928955078125000";"EU"
"Běžné výdaje";"4363";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";TRUE;"2014-20";"Ostatní orgány státní správy v oblasti politiky zaměstnanosti";"2018-12-31";"2018";"550363527,350000023841857910156250000";"EU"
"Běžné výdaje";"4363";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";TRUE;"2014-20";"Ostatní orgány státní správy v oblasti politiky zaměstnanosti";"2019-12-31";"2019";"574125294,200000047683715820312500000";"EU"
"Běžné výdaje";"4363";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";TRUE;"2014-20";"Ostatní orgány státní správy v oblasti politiky zaměstnanosti";"2020-12-31";"2020";"585721892,610000014305114746093750000";"EU"
"Běžné výdaje";"4369";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";FALSE;NA;"Ostatní správa v sociálním zabezpečení a politice zaměstnanosti";"2015-12-31";"2015";"125279262,929999992251396179199218750";"vlastní"
"Běžné výdaje";"4369";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";FALSE;NA;"Ostatní správa v sociálním zabezpečení a politice zaměstnanosti";"2016-12-31";"2016";"84043686,829999998211860656738281250";"vlastní"
"Běžné výdaje";"4369";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";FALSE;NA;"Ostatní správa v sociálním zabezpečení a politice zaměstnanosti";"2017-12-31";"2017";"95766890,030000001192092895507812500";"vlastní"
"Běžné výdaje";"4369";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";FALSE;NA;"Ostatní správa v sociálním zabezpečení a politice zaměstnanosti";"2018-12-31";"2018";"94947050,880000010132789611816406250";"vlastní"
"Běžné výdaje";"4369";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";FALSE;NA;"Ostatní správa v sociálním zabezpečení a politice zaměstnanosti";"2019-12-31";"2019";"25859541,760000005364418029785156250";"vlastní"
"Běžné výdaje";"4369";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";FALSE;NA;"Ostatní správa v sociálním zabezpečení a politice zaměstnanosti";"2020-12-31";"2020";"9596162,540000000968575477600097656";"vlastní"
"Běžné výdaje";"4369";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";TRUE;"2007-13";"Ostatní správa v sociálním zabezpečení a politice zaměstnanosti";"2015-12-31";"2015";"2062939930,590000152587890625000000000";"EU"
"Běžné výdaje";"4369";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";TRUE;"2007-13";"Ostatní správa v sociálním zabezpečení a politice zaměstnanosti";"2016-12-31";"2016";"105594832,289999991655349731445312500";"EU"
"Běžné výdaje";"4369";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";TRUE;"2007-13";"Ostatní správa v sociálním zabezpečení a politice zaměstnanosti";"2017-12-31";"2017";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"4369";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";TRUE;"2014-20";"Ostatní správa v sociálním zabezpečení a politice zaměstnanosti";"2015-12-31";"2015";"108957648,079999998211860656738281250";"EU"
"Běžné výdaje";"4369";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";TRUE;"2014-20";"Ostatní správa v sociálním zabezpečení a politice zaměstnanosti";"2016-12-31";"2016";"2983891560,739999771118164062500000000";"EU"
"Běžné výdaje";"4369";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";TRUE;"2014-20";"Ostatní správa v sociálním zabezpečení a politice zaměstnanosti";"2017-12-31";"2017";"4795221557,810000419616699218750000000";"EU"
"Běžné výdaje";"4369";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";TRUE;"2014-20";"Ostatní správa v sociálním zabezpečení a politice zaměstnanosti";"2018-12-31";"2018";"5887692650,180000305175781250000000000";"EU"
"Běžné výdaje";"4369";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";TRUE;"2014-20";"Ostatní správa v sociálním zabezpečení a politice zaměstnanosti";"2019-12-31";"2019";"6786735440,970000267028808593750000000";"EU"
"Běžné výdaje";"4369";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Správa v sociálním zabezpečení a politice zaměstnanosti";TRUE;"2014-20";"Ostatní správa v sociálním zabezpečení a politice zaměstnanosti";"2020-12-31";"2020";"5521345672,609999656677246093750000000";"EU"
"Běžné výdaje";"4371";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Raná péče a sociálně aktivizační služby pro rodiny s dětmi";"2015-12-31";"2015";"3779000,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4371";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Raná péče a sociálně aktivizační služby pro rodiny s dětmi";"2016-12-31";"2016";"15381400,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4371";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Raná péče a sociálně aktivizační služby pro rodiny s dětmi";"2017-12-31";"2017";"28400735,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4371";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Raná péče a sociálně aktivizační služby pro rodiny s dětmi";"2018-12-31";"2018";"43609272,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4371";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Raná péče a sociálně aktivizační služby pro rodiny s dětmi";"2019-12-31";"2019";"55657589,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4371";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Raná péče a sociálně aktivizační služby pro rodiny s dětmi";"2020-12-31";"2020";"99070742,859999999403953552246093750";"vlastní"
"Běžné výdaje";"4372";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Krizová pomoc";"2015-12-31";"2015";"1518000,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4372";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Krizová pomoc";"2016-12-31";"2016";"2536000,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4372";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Krizová pomoc";"2017-12-31";"2017";"3432245,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4372";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Krizová pomoc";"2018-12-31";"2018";"3753175,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4372";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Krizová pomoc";"2019-12-31";"2019";"4730629,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4372";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Krizová pomoc";"2020-12-31";"2020";"9624846,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4373";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Domy na půl cesty";"2015-12-31";"2015";"597000,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4373";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Domy na půl cesty";"2016-12-31";"2016";"592000,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4373";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Domy na půl cesty";"2017-12-31";"2017";"662346,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4373";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Domy na půl cesty";"2018-12-31";"2018";"1282540,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4373";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Domy na půl cesty";"2019-12-31";"2019";"1684780,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4373";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Domy na půl cesty";"2020-12-31";"2020";"4296653,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4374";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Azylové domy, nízkoprahová denní centra a noclehárny";"2015-12-31";"2015";"17234000,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4374";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Azylové domy, nízkoprahová denní centra a noclehárny";"2016-12-31";"2016";"20193000,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4374";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Azylové domy, nízkoprahová denní centra a noclehárny";"2017-12-31";"2017";"6068821,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4374";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Azylové domy, nízkoprahová denní centra a noclehárny";"2018-12-31";"2018";"6977027,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4374";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Azylové domy, nízkoprahová denní centra a noclehárny";"2019-12-31";"2019";"9017146,750000000000000000000000000";"vlastní"
"Běžné výdaje";"4374";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Azylové domy, nízkoprahová denní centra a noclehárny";"2020-12-31";"2020";"98522848,799999997019767761230468750";"vlastní"
"Běžné výdaje";"4375";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Nízkoprahová zařízení pro děti a mládež";"2015-12-31";"2015";"0,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4375";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Nízkoprahová zařízení pro děti a mládež";"2020-12-31";"2020";"13461857,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4376";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Služby následné péče, terapeutické komunity a kontaktní centra";"2015-12-31";"2015";"30701000,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4376";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Služby následné péče, terapeutické komunity a kontaktní centra";"2016-12-31";"2016";"31760302,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4376";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Služby následné péče, terapeutické komunity a kontaktní centra";"2017-12-31";"2017";"41237116,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4376";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Služby následné péče, terapeutické komunity a kontaktní centra";"2018-12-31";"2018";"57098643,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4376";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Služby následné péče, terapeutické komunity a kontaktní centra";"2019-12-31";"2019";"63450653,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4376";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Služby následné péče, terapeutické komunity a kontaktní centra";"2020-12-31";"2020";"101196723,120000004768371582031250000";"vlastní"
"Běžné výdaje";"4377";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Sociálně terapeutické dílny";"2015-12-31";"2015";"0,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4377";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Sociálně terapeutické dílny";"2020-12-31";"2020";"8385002,549999999813735485076904297";"vlastní"
"Běžné výdaje";"4378";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Terénní programy";"2015-12-31";"2015";"0,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4378";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Terénní programy";"2016-12-31";"2016";"6764000,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4378";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Terénní programy";"2017-12-31";"2017";"9035716,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4378";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Terénní programy";"2018-12-31";"2018";"11503612,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4378";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Terénní programy";"2019-12-31";"2019";"14571558,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4378";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Terénní programy";"2020-12-31";"2020";"48716624,509999997913837432861328125";"vlastní"
"Běžné výdaje";"4379";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Ostatní služby a činnosti v oblasti sociální prevence";"2015-12-31";"2015";"36089000,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4379";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Ostatní služby a činnosti v oblasti sociální prevence";"2016-12-31";"2016";"46966000,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4379";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Ostatní služby a činnosti v oblasti sociální prevence";"2017-12-31";"2017";"59880907,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4379";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Ostatní služby a činnosti v oblasti sociální prevence";"2018-12-31";"2018";"78049036,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4379";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Ostatní služby a činnosti v oblasti sociální prevence";"2019-12-31";"2019";"96729129,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4379";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Služby sociální prevence";FALSE;NA;"Ostatní služby a činnosti v oblasti sociální prevence";"2020-12-31";"2020";"129684456,040000006556510925292968750";"vlastní"
"Běžné výdaje";"4380";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Výzkum v sociálním zabezpečení a politice zaměstnanosti";FALSE;NA;"Výzkum v sociálním zabezpečení a politice zaměstnanosti-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            ";"2017-12-31";"2017";"8025331,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4380";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Výzkum v sociálním zabezpečení a politice zaměstnanosti";FALSE;NA;"Výzkum v sociálním zabezpečení a politice zaměstnanosti-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            ";"2018-12-31";"2018";"30441954,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4380";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Výzkum v sociálním zabezpečení a politice zaměstnanosti";FALSE;NA;"Výzkum v sociálním zabezpečení a politice zaměstnanosti-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            ";"2019-12-31";"2019";"38918750,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4380";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Výzkum v sociálním zabezpečení a politice zaměstnanosti";FALSE;NA;"Výzkum v sociálním zabezpečení a politice zaměstnanosti-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            ";"2020-12-31";"2020";"40400000,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4380";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Výzkum v sociálním zabezpečení a politice zaměstnanosti";FALSE;NA;"Výzkum v sociálním zabezpečení a politice zaměstnanosti-Ostatní institucionální (dopočet do PU)";"2017-12-31";"2017";"0,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4380";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Výzkum v sociálním zabezpečení a politice zaměstnanosti";FALSE;NA;"Výzkum v sociálním zabezpečení a politice zaměstnanosti-Ostatní institucionální (dopočet do PU)";"2018-12-31";"2018";"240716,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4380";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Výzkum v sociálním zabezpečení a politice zaměstnanosti";FALSE;NA;"Výzkum v sociálním zabezpečení a politice zaměstnanosti-Ostatní institucionální (dopočet do PU)";"2019-12-31";"2019";"265164,000000000000000000000000000";"vlastní"
"Běžné výdaje";"4380";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Výzkum v sociálním zabezpečení a politice zaměstnanosti";FALSE;NA;"Výzkum v sociálním zabezpečení a politice zaměstnanosti-Ostatní institucionální (dopočet do PU)";"2020-12-31";"2020";"287674,400000000023283064365386963";"vlastní"
"Běžné výdaje";"4391";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Ostatní činnost a nespecifikované výdaje";FALSE;NA;"Mezinárodní spolupráce v sociálním zabezpečení a podpoře zaměstnanosti";"2015-12-31";"2015";"1571321,439999999944120645523071289";"vlastní"
"Běžné výdaje";"4391";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Ostatní činnost a nespecifikované výdaje";FALSE;NA;"Mezinárodní spolupráce v sociálním zabezpečení a podpoře zaměstnanosti";"2016-12-31";"2016";"1382150,200000000186264514923095703";"vlastní"
"Běžné výdaje";"4391";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Ostatní činnost a nespecifikované výdaje";FALSE;NA;"Mezinárodní spolupráce v sociálním zabezpečení a podpoře zaměstnanosti";"2017-12-31";"2017";"1328506,959999999962747097015380859";"vlastní"
"Běžné výdaje";"4391";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Ostatní činnost a nespecifikované výdaje";FALSE;NA;"Mezinárodní spolupráce v sociálním zabezpečení a podpoře zaměstnanosti";"2018-12-31";"2018";"1364245,449999999953433871269226074";"vlastní"
"Běžné výdaje";"4391";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Ostatní činnost a nespecifikované výdaje";FALSE;NA;"Mezinárodní spolupráce v sociálním zabezpečení a podpoře zaměstnanosti";"2019-12-31";"2019";"5109954,379999999888241291046142578";"vlastní"
"Běžné výdaje";"4391";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Ostatní činnost a nespecifikované výdaje";FALSE;NA;"Mezinárodní spolupráce v sociálním zabezpečení a podpoře zaměstnanosti";"2020-12-31";"2020";"3187098,240000000223517417907714844";"vlastní"
"Běžné výdaje";"4399";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Ostatní činnost a nespecifikované výdaje";FALSE;NA;"Ostatní záležitosti sociálních věcí a politiky zaměstnanosti";"2015-12-31";"2015";"970724207,909999966621398925781250000";"vlastní"
"Běžné výdaje";"4399";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Ostatní činnost a nespecifikované výdaje";FALSE;NA;"Ostatní záležitosti sociálních věcí a politiky zaměstnanosti";"2016-12-31";"2016";"927950168,440000057220458984375000000";"vlastní"
"Běžné výdaje";"4399";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Ostatní činnost a nespecifikované výdaje";FALSE;NA;"Ostatní záležitosti sociálních věcí a politiky zaměstnanosti";"2017-12-31";"2017";"1304187067,079999923706054687500000000";"vlastní"
"Běžné výdaje";"4399";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Ostatní činnost a nespecifikované výdaje";FALSE;NA;"Ostatní záležitosti sociálních věcí a politiky zaměstnanosti";"2018-12-31";"2018";"1216653099,359999895095825195312500000";"vlastní"
"Běžné výdaje";"4399";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Ostatní činnost a nespecifikované výdaje";FALSE;NA;"Ostatní záležitosti sociálních věcí a politiky zaměstnanosti";"2019-12-31";"2019";"1298006317,700000047683715820312500000";"vlastní"
